,label,text,target,word_count,char_count,numerics,upper,bangs,flag_words,links,stp_wrd_cnt,text_corr
2774,spam,come takes little time child afraid dark become teenager wants stay night,1,27,124,0,0,0,0,0,14,come takes little time child afraid dark become teenager wants stay night
2775,ham,dude knw also teluguthts gudk gud nyt,0,8,46,0,0,0,0,0,0,dude knw also telugu thts gudk gud nyt
2776,ham,confirm eating esplanade,0,5,31,0,0,0,0,0,1,confirm eating esplanade
2777,ham,send id password,0,6,28,0,0,0,0,0,3,send id password
2778,ham,kind took garage centre part exhaust needs replacing part ordered and taking fixed tomo morning,0,22,118,0,0,0,0,0,6,kind took garage centre part exhaust needs replacing part ordered and taking fixed tomo morning
2779,spam,chance win 250 cash every wk action 80608 tscs wwwmovietriviatv custcare 08712405022 1x150pwk,1,19,123,0,2,0,2,0,3,chance win 250 cash every wk action 80608 tscs wwwmovietriviatv custcare 08712405022 1x150pwk
2780,ham,well might come,0,6,29,0,1,0,0,0,1,well might come
2781,ham,long quit like 5 minutes day,0,16,63,1,2,0,0,0,6,long quit like 5 minutes day
2782,ham,likely called mittelschmertz google paracetamol worry,0,18,106,0,0,0,0,0,6,likely called mittel schmertz google paracetamol worry
2783,ham,well right gonna check todays steam salespee want come,0,26,121,0,0,0,0,0,13,well right gonna check todays steam sales pee want come
2784,ham,arrived couple days lt3,0,9,44,0,0,0,0,0,3,arrived couple days lt3
2785,ham,k wat tht incident,0,5,22,0,1,0,0,0,1,k wat tht incident
2786,ham,yeah unlimited,0,4,22,0,0,0,0,0,1,yeah unlimited
2787,ham,cthen thk shd b enuff still got conclusion and contents pg and references ill b the contents pg and cover pg,0,23,116,0,0,0,0,0,2,cthen thk shd b enuff still got conclusion and contents pg and references ill b the contents pg and cover pg
2788,ham,forgot takes 3 years shower sorry atyour phone dead yet,0,15,78,1,0,0,0,0,4,forgot takes 3 years shower sorry at your phone dead yet
2789,ham,got wat buy tell us need come,0,15,57,0,1,0,0,0,5,got wat buy tell us need come
2790,ham,big god bring success,0,8,43,0,0,0,0,0,3,big god bring success
2791,spam,u’ve bin awarded 50 play instant cash 08715203028 claim every 9th player wins min 50500 optout 08718727870,1,21,126,3,1,0,1,0,1,u’ve bin awarded 50 play instant cash 08 71 52 03 02 8 claim every 9th player wins min 5 05 00 optout 08718727870
2792,ham,… are stayin extra week back next wed rugby weekend hi c soon,0,29,116,0,0,0,0,0,12,… are stayin extra week back next wed rugby weekend hi c soon
2793,ham,well theres still bit left guys want tonight,0,12,57,0,0,0,0,0,4,well theres still bit left guys want tonight
2794,ham,campus library,0,9,45,0,0,0,0,0,5,campus library
2795,ham,affidavit says twiggs st division g courtroom lttimegt ill double check tomorrow,0,26,142,0,2,0,0,0,3,affidavit says twiggs st division g courtroom lttimegt ill double check tomorrow
2796,ham,creep,0,8,32,0,1,0,0,0,3,creep
2797,ham,tell friends plan valentines day lturlgt,0,13,69,0,0,0,0,0,6,tell friends plan valentines day lturlgt
2798,ham,ten billion calls texts help god,0,17,79,0,1,0,0,0,8,ten billion calls texts help god
2799,ham,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng musthu,0,24,149,0,0,0,0,0,11,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng musthu
2800,ham,ive told ive returned order,0,13,63,0,0,0,0,0,5,ive told ive returned order
2801,ham,housemaid murderer coz man murdered th january publ holiday govtinstituitions closedincluding post off,0,23,155,0,0,0,0,0,7,housemaid murderer coz man murdered th january publ holiday govtinstituitions closedincluding post off
2802,ham,depends going lor,0,6,29,0,0,0,0,0,2,depends going lor
2803,ham,smile right world wonder smiling think crazy keep away grins,0,30,145,0,0,0,0,0,17,smile right world wonder smiling think crazy keep away grins
2804,spam,freemsgfav xmas tonesreply real,1,4,33,0,2,1,0,0,0,freem sgfav xmas tones reply real
2805,ham,lil fever fine,0,4,22,0,0,0,0,0,1,lil fever fine
2806,ham,think still car,0,8,32,0,1,0,0,0,4,think still car
2807,ham,,0,3,10,0,0,0,0,0,1,
2808,spam,december mobile 11mths entitled update latest colour camera mobile free mobile update co free 08002986906,1,28,158,1,1,2,2,0,7,december mobile 11mths entitled update latest colour camera mobile free mobile update co free 08002986906
2809,ham,yes princess want catch big strong hands,0,12,61,0,1,1,0,0,4,yes princess want catch big strong hands
2810,ham,oh yeah forgot take shopping,0,13,57,1,2,0,0,0,4,oh yeah forgot take shopping
2811,ham,mm asked radio,0,9,36,0,0,0,0,0,5,mm asked radio
2812,ham,thinkin someone good drugs,0,10,52,0,0,0,0,0,5,thinkin someone good drugs
2813,ham,say slowly godi love amp need youclean heart bloodsend ten special people amp miracle tomorrow itplspls,0,29,163,0,10,0,0,0,5,say slowly godi love amp need youclean heart bloodsend ten special people amp miracle tomorrow itplspls
2814,ham,enjoy showers possessiveness poured ur loved ones bcoz world lies golden gift loved truly,0,27,133,0,0,0,0,0,12,enjoy showers possessiveness poured ur loved ones bcoz world lies golden gift loved truly
2815,ham,alright youre sure let know youre leaving,0,10,55,0,0,0,0,0,5,alright youre sure let know youre leaving
2816,ham,lasting much hours might lucky,0,12,57,1,0,0,0,0,3,lasting much hours might lucky
2817,ham,genius whats brother pls send number skype,0,13,68,0,0,0,0,0,4,genius whats brother pls send number skype
2818,spam,gr8 poly tones mobs direct 2u rply poly title 8007 eg poly breathe1 titles crazyin sleepingwith finest ymca getzedcouk pobox365o4w45wq 300p,1,25,160,2,9,0,0,2,2,gr8 poly tones mobs direct 2u rply poly title 8007 eg poly breathe1 titles crazy in sleeping with finest ymca get zed couk pobox 36 5o4 w45 wq 300p
2819,ham,thk em find wtc far weiyi goin rest dunno yet are ur goin dinner den might b able join,0,28,123,1,2,0,0,0,7,thk em find wtc far weiyi goin rest dunno yet are ur goin dinner den might b able join
2820,ham,forget owns whos private property good boy always passionate kiss,0,21,111,0,0,0,0,0,7,forget owns whos private property good boy always passionate kiss
2821,spam,interflora its late order interflora flowers christmas 0800 505060 place order midnight tomorrow,1,22,136,2,1,0,0,0,7,interflora its late order interflora flowers christmas 0800 50 50 60 place order midnight tomorrow
2822,ham,oh godtaken teethis paining,0,6,37,0,0,0,0,0,2,oh god taken teeth is paining
2823,spam,romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine,1,26,152,0,0,0,0,0,12,rom cap spam everyone around responding well presence since warm outgoing bringing real breath sunshine
2824,ham,ask darren and p k lor oso sian tmr haf meet lect,0,18,74,1,0,0,0,0,1,ask darren and p k lor oso sian tmr haf meet lect
2825,ham,need buy lunch eat maggi mee,0,11,47,0,1,0,0,0,2,need buy lunch eat maggi mee
2826,spam,congratulations thanks good friend 2000 xmas prize claim easy 08712103738 10p per minute btnationalrate,1,27,157,2,3,1,1,0,6,congratulations thanks good friend 2000 xmas prize claim easy 08 71 21 03 73 8 10p per minute btnationalrate
2827,ham,lor,0,2,9,0,0,0,0,0,0,lor
2828,ham,oh right ill make sure loads work day got really nasty cough today dry and shot really help,0,33,149,0,0,2,0,0,12,oh right ill make sure loads work day got really nasty cough today dry and shot really help
2829,ham,wifehow knew time murder exactly,0,8,44,0,0,0,0,0,3,wifehow knew time murder exactly
2830,spam,send logo ur lover names joined heart love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno ads 150p,1,32,160,5,7,1,0,0,5,send logo ur lover names joined heart love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno ads 150p
2831,ham,howz persons story,0,4,23,0,0,0,0,0,1,howz persons story
2832,ham,thanx sending home,0,5,26,1,0,0,0,0,1,thanx sending home
2833,ham,normally hot mail com,0,7,35,0,0,1,0,0,1,normally hot mail com
2834,spam,youve tkts euro2004 cup final 800 cash collect 09058099801 b4190604 pobox 7876150ppm,1,18,110,1,6,0,2,0,5,youve tkts euro2004 cup final 800 cash collect 09058099801 b4190604 pobox 7876150ppm
2835,ham,s k still shopping,0,6,29,0,1,0,0,0,1,s k still shopping
2836,ham,ya well fine bbdpooja full pimpleseven become quite blackand rite cold wearing sweatter,0,21,131,0,0,0,0,0,7,ya well fine bbd pooj a full pimples even become quite black and rite cold wearing sweatter
2837,ham,n en ehow working,0,4,28,0,0,0,0,0,2,n en ehow working
2838,ham,1s reach home,0,5,23,0,0,0,0,0,0,1s reach home
2839,ham,trying find chinese food place around,0,10,52,0,0,0,0,0,3,trying find chinese food place around
2840,ham,easy mate guess qu k drink bit ambitious,0,10,53,0,0,0,0,0,2,easy mate guess qu k drink bit ambitious
2841,ham,babe miiiiiiissssssssss need crave geeee sad without babe love,0,29,131,0,5,10,0,0,6,babe miiii iiiss ssssss ss need crave geeee sad without babe love
2842,ham,thanx,0,2,11,0,0,0,0,0,0,thanx
2843,ham,aathiwhere dear,0,4,27,0,0,0,0,0,2,aathiwhere dear
2844,ham,tunji hows queen wishing great day abiola,0,17,88,0,0,0,0,0,8,tunji hows queen wishing great day abiola
2845,ham,today iz yellow rose day love frndship give 1 misscall amp send frndz amp many miss calls 6missed marry lover,0,36,166,1,1,0,0,0,5,today iz yellow rose day love frndship give 1 missc all amp send frndz amp many miss calls 6missed marry lover
2846,ham,class hours sorry,0,10,42,0,0,0,0,0,6,class hours sorry
2847,ham,wat time finish lect today,0,7,32,0,0,0,0,0,0,wat time finish lect today
2848,spam,freemessage jamsterget crazy frog sound poly mad1 real mad2 88888 6 crazy sounds 3 gbpweek 16only tcs apply,1,27,157,2,2,4,0,0,5,free message jamster get crazy frog sound poly mad1 real mad2 88888 6 crazy sounds 3 gbp week 16only tcs apply
2849,ham,sad story man last week bday wife didnt wish parents forgot and kids went work even colleagues wish entered cabin pa said happy bday boss felt special askd lunch lunch invited apartment went said mind bedroom minute sed sexy mood came 5 minuts latr wid caken wife parents kidz friends and colleagues screaming surprise waiting sofa naked,0,125,588,2,10,5,0,0,32,sad story man last week bday wife didnt wish parents forgot and kids went work even colleagues wish entered cabin pa said happy bday boss felt special askd lunch lunch invited apartment went said mind bedroom minute sed sexy mood came 5 minuts latr wid caken wife parents kidz friends and colleagues screaming surprise waiting sofa naked
2850,spam,chance reality fantasy show 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,1,32,151,3,13,0,0,0,3,chance reality fantasy show 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate
2851,ham,shes fine good hear dear happy new year oh,0,16,74,0,0,0,0,0,5,shes fine good hear dear happy new year oh
2852,ham,going wipro interview today,0,7,39,0,0,0,0,0,2,going wipro interview today
2853,ham,tall princess,0,5,26,0,0,0,0,0,3,tall princess
2854,ham,doubt could handle 5 times per night case,0,12,57,1,1,0,0,0,3,doubt could handle 5 times per night case
2855,ham,haha hope hear receipt sound gd luck,0,10,53,0,0,1,0,0,2,haha hope hear receipt sound gd luck
2856,ham,gonna death gonna leave note says robs fault avenge,0,20,94,0,0,0,0,0,7,gonna death gonna leave note says robs fault avenge
2857,ham,japanese proverb one none itu must indian version one let none itleave finally kerala version one stop none make strike,0,61,276,0,4,2,0,0,17,japanese proverb one none itu must indian version one let none itleave finally kerala version one stop none make strike
2858,ham,today workin free oso gee thgt workin frens shop,0,18,82,0,0,0,1,0,4,today workin free oso gee thgt workin frens shop
2859,ham,life face cho es toss coin becoz settle question coin air know heart hoping gudni8,0,33,160,0,1,0,0,0,14,life face cho es toss coin becoz settle question coin air know heart hoping gudni 8
2860,ham,know god created gap fingers one made comes amp fills gaps holding hand love,0,29,151,0,1,1,0,0,12,know god created gap fingers one made comes amp fills gaps holding hand love
2861,ham,want kiss feel next,0,16,60,0,1,0,0,0,11,want kiss feel next
2862,ham,happy saying,0,12,51,0,1,0,0,0,9,happy saying
2863,spam,adult 18 content video shortly,1,10,52,1,0,0,0,0,4,adult 18 content video shortly
2864,ham,would b lovely are sure think wot want drinkin dancin eatin cinema wot,0,30,138,0,0,1,0,0,6,would b lovely are sure think wot want drinkin dancin eatin cinema wot
2865,ham,saying havent expl itly told nora know someone probably gonna bother,0,19,104,0,1,0,0,0,6,saying havent expl itly told nora know someone probably gonna bother
2866,ham,says hi ass back south tampa preferably kegger,0,16,75,0,0,0,0,0,6,says hi ass back south tampa preferably kegger
2867,ham,smith waste dai wanna gayle,0,5,29,0,0,0,0,0,0,smith waste dai wanna gayle
2868,ham,mum ive sent many many messages since got want know actually getting enjoy rest day,0,29,142,0,1,0,0,0,10,mum ive sent many many messages since got want know actually getting enjoy rest day
2869,ham,aight tomorrow around,0,8,40,0,0,0,0,0,2,aight tomorrow around
2870,ham,housemaid murderer coz man murdered th january publ holiday govtinstituitions closedincluding post off eunderstand,0,23,166,0,0,0,0,0,7,housemaid murderer coz man murdered th january publ holiday govtinstituitions closedincluding post off eunderstand
2871,spam,chance reality fantasy show 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate,1,32,152,3,13,0,0,0,3,chance reality fantasy show 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate
2872,ham,actually first time went bed long spoke woke 7 night,0,30,130,0,2,0,0,0,15,actually first time went bed long spoke woke 7 night
2873,ham,,0,4,15,0,0,1,0,0,1,
2874,ham,understand message,0,5,31,0,1,0,0,0,1,understand message
2875,ham,crucify c told earlier,0,11,52,0,0,0,0,0,5,crucify c told earlier
2876,ham,idk keep saying youre since moved keep butting heads freedom vs responsibility tired much shit deal barely keeping together gets added,0,43,234,0,1,0,0,0,16,idk keep saying youre since moved keep butting heads freedom vs responsibility tired much shit deal barely keeping together gets added
2877,ham,fuck cedar key fuck come anyway tho,0,10,50,0,0,0,0,0,3,fuck cedar key fuck come anyway tho
2878,ham,twenty past five said train durham already coz reserved seat,0,22,103,0,0,0,0,0,12,twenty past five said train durham already coz reserved seat
2879,spam,hey boys want hot xxx p s sent direct ur phone porn 69855 24hrs free 50p per day stop stopbcm sf wc1n3xx,1,29,140,1,5,0,1,0,4,hey boys want hot xxx p s sent direct ur phone porn 6 98 55 24hrs free 50p per day stop stopbc m sf wc1n3xx
2880,ham,still painting wall,0,5,25,0,1,0,0,0,0,still painting wall
2881,spam,last chance claim 150 worth discount vouchers today shop 85023 savamob offers mobile cs savamob pobox84 m263uz 300 sub 16,1,26,152,2,4,4,0,0,2,last chance claim 150 worth discount vouchers today shop 85023 savamob offers mobile cs savamob pobox84 m263uz 300 sub 16
2882,ham,printer cool mean groovy wine groovying,0,9,49,0,1,0,0,0,2,printer cool mean groovy wine groovying
2883,ham,hi harishs rent transfred acnt,0,9,47,0,0,0,0,0,3,hi harishs rent trans fred acnt
2884,ham,anything lor coming,0,5,27,0,0,0,0,0,2,anything lor coming
2885,ham,cbe really good nowadayslot shop showroomscity shaping good,0,12,77,0,0,0,0,0,4,cbe really good nowadays lot shop showrooms city shaping good
2886,ham,still attending the talks,0,5,27,0,1,0,0,0,0,still attending the talks
2887,ham,probs hon doinat mo,0,8,34,0,0,1,0,0,1,probs hon doinat mo
2888,ham,k ill take care,0,6,22,0,1,0,0,0,2,k ill take care
2889,ham,take didnt phone callon friday assume wont year,0,20,95,0,1,0,0,0,11,take didnt phone callon friday assume wont year
2890,ham,battery low babe,0,5,22,0,0,0,0,0,1,battery low babe
2891,ham,shuhui bought rons present swatch watch,0,9,54,0,0,0,0,0,3,shuhui bought rons present swatch watch
2892,ham,yeah theres quite bit left ill swing tomorrow,0,14,67,0,1,0,0,0,4,yeah theres quite bit left ill swing tomorrow
2893,ham,babe said hours almost internet,0,16,73,2,0,0,0,0,5,babe said hours almost internet
2894,ham,k ill sure noon whats,0,13,56,0,1,0,0,0,6,k ill sure noon whats
2895,ham,kkyesterday cbe,0,6,32,0,0,0,0,0,3,kkyesterday cbe
2896,ham,went ganesh dress shop,0,5,25,0,0,0,0,0,1,went ganesh dress shop
2897,spam,pdatenow double mins 1000 txts orange tariffs latest motorola sonyer sson nokia bluetooth free mobileupd8 08000839402 call2optoutyhl,1,24,163,2,1,2,1,0,4,pdate now double mins 1000 txts orange tariffs latest motorola sonyer sson nokia bluetooth free mobileupd8 08000839402 call2opt out yhl
